Time,PPG,Acc
20,351.86767,0.98423
20.02,354.52301,0.98824
20.04,365.78277,0.99995
20.06,384.07327,0.99962
20.08,404.63684,0.9889
20.1,421.18878,0.99971
20.12,429.38992,1.0087
20.14,430.04043,0.99832
20.16,425.49328,0.99442
20.18,417.64294,0.98972
20.2,409.00292,0.99398
20.22,401.00439,0.9936
20.24,394.76947,0.9936
20.26,391.98873,0.99389
20.28,391.76196,0.9936
20.3,391.55545,0.98824
20.32,389.82781,0.98799
20.34,385.23468,0.99995
20.36,378.4129,0.9989
20.38,372.36038,0.99461
20.4,368.29962,0.9936
20.42,365.69036,0.99326
20.44,363.65258,0.99398
20.46,360.46527,0.98871
20.48,356.31835,0.99398
20.5,353.60757,0.99832
20.52,353.67437,0.98915
20.54,357.83456,0.98867
20.56,367.54055,0.99274
20.58,382.09671,0.99971
20.6,399.5982,0.98915
20.62,416.75585,0.99799
20.64,428.9002,0.9889
20.66,433.89422,0.99832
20.68,432.40826,0.98443
20.7,425.85522,0.97872
20.72,417.21911,0.99442
20.74,409.46679,0.99346
20.76,403.57147,0.98832
20.78,399.7564,0.9936
20.8,396.95599,0.99389
20.82,393.38653,0.99398
20.84,389.11502,0.99422
20.86,384.31201,0.99389
20.88,378.52536,0.99871
20.9,372.42883,0.98423
20.92,365.6737,1.00441
20.94,357.45654,0.98972
20.96,349.6463,0.9836
20.98,343.99505,0.98423
21,340.53436,0.97307
21.02,338.93646,0.99971
21.04,337.33404,0.98273
21.06,334.58502,1.00441
21.08,333.35531,0.98871
21.1,337.48382,0.99928
21.12,349.82159,0.9989
21.14,370.07702,0.99856
21.16,392.2554,1.00832
21.18,409.4302,0.99346
21.2,418.98248,0.98929
21.22,421.45385,0.98832
21.24,419.70291,1.00398
21.26,416.59121,1.00389
21.28,411.71154,0.97346
21.3,404.76199,0.99971
21.32,398.03802,0.98799
21.34,393.59259,0.98997
21.36,392.1419,0.9836
21.38,392.13635,0.9836
21.4,390.23913,0.99389
21.42,385.65966,0.99504
21.44,379.953,0.9793
21.46,374.32891,0.98399
21.48,370.24966,0.99799
21.5,367.58331,0.98832
21.52,363.92443,0.99422
21.54,358.69073,0.98824
21.56,353.01965,0.97798
21.58,347.89434,0.9936
21.6,344.96337,0.99422
21.62,344.25033,0.99398
21.64,343.80017,0.98307
21.66,344.15185,0.98346
21.68,348.10925,0.99504
21.7,358.26705,0.9936
21.72,375.74359,0.98832
21.74,396.67013,0.9989
21.76,413.96527,0.99398
21.78,423.62054,0.99422
21.8,425.013,0.9989
21.82,420.17013,1.0036
21.84,413.26904,0.98929
21.86,406.18572,0.99832
21.88,398.74603,0.99326
21.9,391.88696,0.99461
21.92,385.919,0.9936
21.94,381.08154,0.99461
21.96,378.71441,0.99326
21.98,377.76095,0.98462
22,375.61993,0.98399
22.02,371.43414,0.98326
22.04,365.26977,0.9936
22.06,358.8269,0.98871
22.08,354.8493,0.9989
22.1,353.44018,0.9936
22.12,353.34002,0.98929
22.14,353.44647,0.98929
22.16,351.99484,0.99928
22.18,349.2984,0.99398
22.2,347.1798,0.98974
22.22,345.26971,0.99442
22.24,343.09344,0.98871
22.26,341.80181,0.98871
22.28,343.40917,0.98871
22.3,351.40597,0.98997
22.32,367.44543,0.99389
22.34,388.00921,0.98799
22.36,407.39572,0.99442
22.38,420.51538,1.00398
22.4,424.89407,0.99461
22.42,422.70892,0.98832
22.44,417.37451,0.99307
22.46,410.37579,1.0036
22.48,402.85537,0.9836
22.5,395.46691,0.99962
22.52,388.46896,1.0036
22.54,383.31512,0.98929
22.56,380.30645,0.99398
22.58,377.70709,1.00346
22.6,374.37579,0.98929
22.62,369.4129,0.98462
22.64,362.58343,0.99307
22.66,355.80792,0.9889
22.68,350.47439,0.99871
22.7,346.52383,0.99346
22.72,343.81085,1.0036
22.74,341.07092,1.00398
22.76,337.50927,0.99495
22.78,334.53118,0.99326
22.8,332.95269,0.99422
22.82,332.61859,0.99461
22.84,333.55389,0.99398
22.86,335.46911,0.99307
22.88,340.15063,1.00441
22.9,351.15136,0.99398
22.92,368.26452,0.9904
22.94,387.09832,0.9889
22.96,402.36956,0.99118
22.98,410.18154,0.99867
23,411.30004,0.99442
23.02,409.51568,0.98326
23.04,406.4136,1.0036
23.06,402.14312,0.98399
23.08,397.23522,0.99398
23.1,391.99554,0.97891
23.12,387.31811,0.98346
23.14,383.48886,0.99914
23.16,379.07366,0.98443
23.18,373.37091,0.98824
23.2,366.449,0.9793
23.22,358.51367,0.99442
23.24,351.41894,0.99799
23.26,346.56604,0.98832
23.28,342.80999,0.99871
23.3,338.61169,0.99799
23.32,332.79724,0.99326
23.34,325.26708,0.99326
23.36,318.43978,0.98871
23.38,314.67004,0.98399
23.4,314.93249,0.96347
23.42,320.30969,0.99307
23.44,330.63012,0.98832
23.46,344.57684,0.9836
23.48,361.15759,0.98832
23.5,377.68133,0.97965
23.52,390.3637,0.97833
23.54,397.17626,0.98273
23.56,397.23187,0.98929
23.58,391.50088,0.9836
23.6,383.71984,0.98915
23.62,377.17456,0.98871
23.64,373.22482,0.99871
23.66,371.74108,0.98915
23.68,370.88195,0.97307
23.7,369.5277,0.97824
23.72,368.34509,0.99422
23.74,367.45233,0.9936
23.76,366.59558,0.97872
23.78,365.32263,1.00389
23.8,362.4353,0.98929
23.82,358.70648,0.99398
23.84,356.3038,0.9936
23.86,355.17779,0.9839
23.88,354.39685,0.99346
23.9,353.2048,0.98399
23.92,350.46456,0.99389
23.94,347.38598,0.98929
23.96,347.49139,0.98832
23.98,353.62084,0.98915
24,367.00415,0.99398
24.02,385.19113,0.98871
24.04,402.2669,0.99438
24.06,414.00006,0.98799
24.08,419.61389,0.98924
24.1,420.51232,0.99442
24.12,419.22454,0.98929
24.14,416.34701,0.99442
24.16,410.85034,0.98972
24.18,403.71856,0.9989
24.2,396.841,0.9889
24.22,391.40612,0.99422
24.24,388.38812,0.9836
24.26,386.67935,0.99389
24.28,384.06097,0.98506
24.3,380.31961,0.97891
24.32,375.65988,0.98462
24.34,370.02102,0.99928
24.36,364.10961,0.99461
24.38,357.83746,0.98929
24.4,351.33557,1.0036
24.42,346.16833,0.98929
24.44,342.8038,0.98997
24.46,341.00402,0.97891
24.48,340.8142,0.98929
24.5,341.33084,0.9889
24.52,343.31918,0.99799
24.54,350.27642,1.00398
24.56,364.07009,0.99461
24.58,383.66943,0.97872
24.6,405.53753,0.98832
24.62,423.52197,0.98399
24.64,433.41909,0.99504
24.66,435.81759,0.99389
24.68,433.38168,0.98824
24.7,429.32574,0.9936
24.72,425.56329,0.98273
24.74,421.26782,0.9904
24.76,415.94586,0.99422
24.78,410.30194,0.98799
24.8,404.64788,0.99442
24.82,399.86999,0.98915
24.84,396.22924,0.99422
24.86,392.00238,0.98399
24.88,386.38763,1.00913
24.9,379.90557,0.99957
24.92,372.87884,0.99461
24.94,366.28344,0.98871
24.96,360.68093,0.98399
24.98,355.49966,0.99928
25,350.78442,0.99346
25.02,346.29541,0.99533
25.04,341.72277,0.99389
25.06,339.01922,0.98857
25.08,340.31314,0.98799
25.1,346.38104,0.99346
25.12,357.94934,0.99422
25.14,373.97674,0.98496
25.16,391.4458,1.00441
25.18,407.38677,1.00398
25.2,418.14648,1.0046
25.22,421.26547,0.99398
25.24,418.20169,0.98871
25.26,411.6986,0.9836
25.28,404.51046,0.99461
25.3,399.39752,0.9889
25.32,396.22113,0.99461
25.34,393.08007,1.00398
25.36,389.41558,1.0036
25.38,385.19815,0.99398
25.4,381.17205,0.97891
25.42,378.24218,0.98832
25.44,374.98132,0.98929
25.46,370.18588,0.99326
25.48,364.6289,0.99495
25.5,358.78314,0.99461
25.52,353.88833,0.98929
25.54,351.60296,0.99346
25.56,350.86102,0.9836
25.58,349.70596,0.98924
25.6,347.15319,0.9793
25.62,342.84448,0.9936
25.64,339.31335,0.98915
25.66,341.19619,0.97361
25.68,351.11553,0.98443
25.7,368.58581,0.98399
25.72,389.50817,0.9904
25.74,407.56167,0.99504
25.76,418.93994,0.99245
25.78,423.27777,0.98915
25.8,421.94085,0.98929
25.82,417.44577,0.98399
25.84,411.22039,0.9836
25.86,403.30102,0.99398
25.88,394.95315,0.98857
25.9,388.05395,0.9936
25.92,383.89868,0.99461
25.94,383.05743,0.99398
25.96,383.18206,0.98997
25.98,380.55661,0.98857
26,374.61288,0.9836
26.02,366.98999,0.99871
26.04,359.71496,0.98443
26.06,354.93231,0.98307
26.08,352.20977,0.9836
26.1,349.22866,0.97833
26.12,345.1958,0.9989
26.14,340.28652,0.99389
26.16,335.80059,1.00327
26.18,334.76098,0.9989
26.2,339.02136,0.9889
26.22,349.04046,0.98871
26.24,364.94879,0.99832
26.26,384.54742,0.974
26.28,404.09204,0.98326
26.3,420.12274,0.98832
26.32,429.11209,0.98857
26.34,429.99053,0.98785
26.36,425.10781,0.98929
26.38,417.01983,0.99422
26.4,408.65335,0.98506
26.42,403.11227,0.98871
26.44,400.43951,0.99871
26.46,398.73324,1.00398
26.48,396.25225,0.99799
26.5,391.54064,0.98832
26.52,385.50585,0.99461
26.54,380.36517,1.0036
26.56,376.07962,0.99389
26.58,371.52883,0.99398
26.6,365.92926,0.99422
26.62,359.02932,0.99346
26.64,352.77374,0.9936
26.66,349.32177,0.9936
26.68,348.11987,0.97833
26.7,347.56387,0.9889
26.72,346.68801,0.98832
26.74,346.57748,0.9936
26.76,351.34405,0.9793
26.78,363.92037,0.98399
26.8,382.62915,0.9836
26.82,402.88241,0.98929
26.84,418.75076,0.9989
26.86,426.03552,0.98871
26.88,425.56655,0.97872
26.9,420.5585,0.98423
26.92,413.89474,0.98307
26.94,407.77893,0.99914
26.96,401.88528,0.98871
26.98,395.05731,0.98832
27,388.33605,0.9836
27.02,382.92752,0.98832
27.04,379.04412,0.9936
27.06,376.2351,0.9793
27.08,372.43289,0.99346
27.1,366.37551,0.98347
27.12,359.34124,0.99422
27.14,352.74896,0.99442
27.16,348.10906,1.00799
27.18,346.49487,0.97361
27.2,346.0942,0.99422
27.22,344.78359,0.99389
27.24,342.36822,0.9836
27.26,339.04144,0.99346
27.28,336.33331,0.9936
27.3,336.48388,0.99828
27.32,339.96319,0.99832
27.34,347.59906,0.99389
27.36,360.82751,0.9836
27.38,378.49298,0.98832
27.4,397.16638,0.98972
27.42,411.96673,0.99398
27.44,418.15219,1.00346
27.46,415.51196,0.98346
27.48,407.87268,0.98929
27.5,399.14776,0.98929
27.52,392.05957,0.98399
27.54,386.84115,0.9889
27.56,382.05053,0.99832
27.58,377.84573,0.98832
27.6,375.05999,1.00398
27.62,373.50238,0.97833
27.64,372.60595,0.99307
27.66,370.48205,0.98871
27.68,365.2178,0.97361
27.7,358.06884,0.98924
27.72,351.63751,0.97891
27.74,347.50518,0.98399
27.76,345.95092,0.98399
27.78,344.72863,0.99971
27.8,341.42614,0.98929
27.82,336.62033,1.00327
27.84,331.70761,0.98799
27.86,328.11169,0.9836
27.88,328.14227,0.9889
27.9,333.11889,0.98307
27.92,343.77038,0.98997
27.94,360.44458,0.99957
27.96,380.15972,0.98867
27.98,397.83538,0.99346
28,409.18768,0.99398
28.02,411.42108,0.99346
28.04,406.08941,0.98924
28.06,398.43225,0.99422
28.08,391.89718,0.99504
28.1,387.74224,0.9889
28.12,385.99362,0.99389
28.14,384.65869,0.9836
28.16,382.70959,0.9936
28.18,380.72729,0.99957
28.2,378.30926,0.99326
28.22,375.39804,0.99461
28.24,372.17669,0.9793
28.26,367.52261,0.9793
28.28,361.46807,0.98871
28.3,355.29321,0.99389
28.32,349.74343,0.97798
28.34,345.78814,0.99871
28.36,343.18719,0.9836
28.38,340.16925,0.98832
28.4,336.61834,0.99389
28.42,333.60247,0.9936
28.44,332.36505,0.99832
28.46,335.29742,0.9989
28.48,343.50057,0.98832
28.5,355.7543,0.9936
28.52,370.59484,0.98929
28.54,385.25561,0.98997
28.56,396.21978,0.99346
28.58,402.07684,0.98399
28.6,402.07617,0.9989
28.62,396.10552,0.99442
28.64,386.85815,0.98871
28.66,377.57647,0.99461
28.68,370.88345,0.98871
28.7,368.8515,0.98871
28.72,369.98559,0.99326
28.74,370.77636,0.99442
28.76,369.75189,0.98326
28.78,366.5108,0.98799
28.8,361.72937,0.99856
28.82,357.08273,0.99871
28.84,352.15859,0.99799
28.86,346.37609,0.99422
28.88,341.28051,0.9989
28.9,337.9284,0.9936
28.92,337.28939,0.98871
28.94,339.91687,1.0036
28.96,343.10317,0.99461
28.98,344.7398,0.99422
29,346.86981,0.99307
29.02,352.85488,0.98399
29.04,365.32519,0.99346
29.06,383.27496,1.00398
29.08,400.42755,0.99398
29.1,410.75476,0.99326
29.12,412.24826,0.99346
29.14,406.40643,0.99307
29.16,397.89089,0.99461
29.18,390.53973,0.98929
29.2,384.7835,0.98832
29.22,380.9519,0.98443
29.24,379.66882,0.9836
29.26,380.51879,0.98871
29.28,383.07293,0.98399
29.3,385.58612,0.98399
29.32,385.15722,0.99914
29.34,380.80657,0.9936
29.36,373.08111,0.99914
29.38,363.93853,0.99326
29.4,356.91726,0.9936
29.42,352.90933,0.97833
29.44,349.99722,0.97891
29.46,347.43951,0.98832
29.48,345.02468,0.98832
29.5,343.38821,0.99398
29.52,345.531,0.99832
29.54,353.39419,0.98871
29.56,366.56167,0.99442
29.58,383.4201,0.98799
29.6,399.96423,0.99398
29.62,412.23791,0.9836
29.64,419.10687,0.98799
29.66,420.01971,0.99274
29.68,415.59408,0.9793
29.7,408.82183,0.99398
29.72,401.98486,0.99971
29.74,396.66806,0.99461
29.76,394.29501,0.9836
29.78,393.59796,0.99504
29.8,392.52972,0.99442
29.82,390.34902,0.99389
29.84,386.27453,0.98915
29.86,381.33306,0.98326
29.88,377.57067,0.99461
29.9,373.99176,1.0046
29.92,369.20141,0.98929
29.94,363.85607,0.99389
29.96,358.67462,0.98929
29.98,354.86529,0.98799
30,353.04116,0.98399
30.02,351.85101,0.98871
30.04,351.50018,0.9836
30.06,354.32794,0.99832
30.08,362.54806,0.98832
30.1,377.66412,0.9889
30.12,397.23413,0.99398
30.14,414.56277,0.98915
30.16,424.6488,0.98924
30.18,426.24951,0.97872
30.2,421.14233,0.98929
30.22,413.77371,0.99398
30.24,407.04492,0.98346
30.26,400.89257,0.99928
30.28,395.50622,0.99298
30.3,390.84698,0.99928
30.32,386.59527,0.99398
30.34,383.60748,0.98462
30.36,381.22128,0.99422
30.38,377.25042,0.99307
30.4,371.05761,1.0036
30.42,363.07879,0.98867
30.44,355.33068,1.00441
30.46,350.83435,0.9889
30.48,349.04885,0.97833
30.5,347.08312,0.98399
30.52,343.71655,1.00441
30.54,338.78479,0.98958
30.56,333.92687,0.9839
30.58,332.32745,0.98506
30.6,335.2723,0.99346
30.62,343.55712,0.98929
30.64,358.40045,0.99398
30.66,378.06985,0.99928
30.68,398.91217,0.99422
30.7,417.06808,0.99422
30.72,428.08959,0.9989
30.74,430.42047,0.98832
30.76,426.3341,0.99504
30.78,418.72354,0.99504
30.8,411.10534,0.97824
30.82,406.07217,0.99422
30.84,402.81658,0.98871
30.86,400.0389,0.98462
30.88,397.16384,0.9904
30.9,393.24041,0.98399
30.92,388.69042,0.99856
30.94,384.17645,0.9889
30.96,378.69183,0.9936
30.98,372.08154,0.97798
31,365.35876,0.99422
31.02,359.59381,0.98399
31.04,356.39761,0.98799
31.06,355.42706,0.98857
31.08,354.14624,1.00441
31.1,351.63397,0.99832
31.12,348.10327,0.99995
31.14,344.75292,0.98506
31.16,345.76794,0.98972
31.18,354.39642,0.99398
31.2,369.42254,0.98346
31.22,386.79617,0.98997
31.24,401.0921,0.98857
31.26,409.01638,1.00398
31.28,411.41452,0.99871
31.3,409.18811,1.00038
31.32,402.83898,0.99307
31.34,394.84521,0.99307
31.36,387.76074,0.98462
31.38,383.75146,0.99577
31.4,384.1351,0.98832
31.42,386.49087,0.99832
31.44,387.28201,0.99326
31.46,385.4219,0.98972
31.48,381.11926,0.98346
31.5,376.22955,0.99389
31.52,372.92932,0.98346
31.54,370.24114,0.99928
31.56,366.768,0.98972
31.58,362.95346,0.9839
31.6,358.9981,0.99398
31.62,355.71423,0.98346
31.64,353.87161,0.98929
31.66,351.95086,0.99422
31.68,348.96047,0.99274
31.7,345.77862,0.99928
31.72,344.30023,1.00398
31.74,348.61337,0.99389
31.76,361.5097,0.98929
31.78,380.078,0.99856
31.8,398.41717,0.9836
31.82,410.91677,0.98929
31.84,414.58517,0.98443
31.86,411.3782,1.0046
31.88,404.78338,0.99914
31.9,396.4121,0.99398
31.92,387.25949,0.9836
31.94,377.41647,0.98307
31.96,367.20727,0.9936
31.98,359.18615,0.9889
32,354.15502,0.99398
32.02,349.87918,0.98857
32.04,344.95034,0.98929
32.06,338.72583,0.9936
32.08,331.65234,0.9936
32.1,326.16589,0.9793
32.12,322.93981,0.99398
32.14,320.51171,0.99856
32.16,317.78475,0.9889
32.18,313.43484,0.98799
32.2,307.87841,0.99442
32.22,304.14389,0.9836
32.24,303.41424,0.98929
32.26,304.73486,0.99346
32.28,307.319,0.99995
32.3,310.62005,0.98832
32.32,316.81658,0.99398
32.34,329.85302,0.97833
32.36,349.44378,0.99871
32.38,371.38128,0.99389
32.4,390.74206,0.98972
32.42,403.09988,0.99398
32.44,408.12884,1.00927
32.46,409.13397,0.99871
32.48,408.0639,0.99442
32.5,405.45507,0.99307
32.52,401.34686,1.0046
32.54,395.33697,0.99461
32.56,388.92135,0.99856
32.58,383.90069,0.99461
32.6,379.73809,0.98929
32.62,375.75616,0.98972
32.64,371.28427,0.98915
32.66,365.29483,0.99928
32.68,358.97357,0.98972
32.7,353.84243,0.9889
32.72,349.41757,1.0036
32.74,345.3526,0.98832
32.76,341.14016,0.99398
32.78,336.26116,1.00422
32.8,332.22631,0.9889
32.82,329.64355,0.99398
32.84,327.04815,0.99461
32.86,323.83547,0.99832
32.88,319.54544,0.98997
32.9,314.71209,0.99442
32.92,312.83117,0.98799
32.94,316.59719,1.00038
32.96,326.64849,0.99957
32.98,343.17697,0.98857
33,363.6383,0.9839
33.02,383.46981,0.9936
33.04,399.23361,1.00441
33.06,408.53463,0.99832
33.08,411.4234,0.99422
33.1,410.3504,0.99422
33.12,406.89855,0.98929
33.14,402.82473,0.98785
33.16,400.36193,0.9936
33.18,399.11126,0.98326
33.2,397.84158,0.99832
33.22,396.21716,0.98443
33.24,393.34356,0.99928
33.26,389.84661,0.98832
33.28,387.58395,0.98929
33.3,385.73663,0.98832
33.32,382.26123,0.98857
33.34,376.30755,0.99461
33.36,368.46368,0.9936
33.38,361.66958,0.98832
33.4,358.05285,0.99422
33.42,355.97766,0.9836
33.44,353.45266,0.98799
33.46,349.81542,0.98799
33.48,345.31555,0.99346
33.5,342.13958,0.98929
33.52,342.08999,0.99398
33.54,345.28289,0.99346
33.56,352.52276,0.99389
33.58,363.89898,0.99856
33.6,377.4587,0.99928
33.62,391.20404,0.99924
33.64,402.21252,0.99971
33.66,407.06445,0.99389
33.68,405.16198,0.98871
33.7,397.70941,0.98832
33.72,386.83502,0.98799
33.74,376.43658,0.98832
33.76,368.9649,0.99504
33.78,364.26724,0.98579
33.8,361.42886,0.98857
33.82,358.07931,0.99346
33.84,352.53924,1.0036
33.86,346.04095,0.9989
33.88,339.30157,0.98832
33.9,332.2423,0.99533
33.92,325.71533,0.98997
33.94,319.41986,0.98832
33.96,313.15985,0.98832
33.98,308.47143,0.99398
34,305.81918,0.97798
34.02,305.07284,1.0036
34.04,306.15209,0.99871
34.06,307.31781,0.98871
34.08,307.97601,0.99075
34.1,309.17102,0.98297
34.12,310.21279,0.99389
34.14,310.72766,0.9889
34.16,311.8605,0.98832
34.18,314.78875,0.98832
34.2,322.65289,0.9836
34.22,338.17465,0.97872
34.24,358.75756,0.98857
34.26,378.89672,0.98462
34.28,393.56854,0.98871
34.3,400.20312,0.98871
34.32,401.2759,0.99871
34.34,401.01708,0.98871
34.36,400.80334,1.0036
34.38,400.24743,0.99398
34.4,398.2973,0.99928
34.42,394.51452,0.98915
34.44,390.87335,0.99326
34.46,388.6795,0.99346
34.48,386.88168,1.00889
34.5,384.58224,0.98273
34.52,380.72991,0.99928
34.54,374.81268,0.99971
34.56,368.76947,0.99504
34.58,363.73956,0.9889
34.6,358.7268,0.98423
34.62,353.06417,0.99398
34.64,346.13555,0.99442
34.66,338.51245,1.00298
34.68,332.92065,0.98929
34.7,330.35876,0.99461
34.72,329.54412,0.97833
34.74,329.2792,0.99422
34.76,328.59707,0.99389
34.78,329.39349,0.99461
34.8,336.48092,0.9836
34.82,351.4497,1.0036
34.84,371.30969,0.98799
34.86,390.88458,0.99928
34.88,404.33886,0.98389
34.9,410.08673,0.9989
34.92,411.43029,0.98972
34.94,410.52011,0.9989
34.96,407.60174,0.98929
34.98,402.60562,0.98423
35,394.92297,0.98867
35.02,386.23696,0.98871
35.04,380.17608,0.9889
35.06,378.26751,0.99867
35.08,379.8703,0.99799
35.1,382.09985,0.98997
35.12,380.65936,0.98832
35.14,374.62786,0.9936
35.16,366.34854,0.99398
35.18,357.93185,0.9889
35.2,350.91088,0.9836
35.22,345.05096,0.99389
35.24,339.0017,0.98799
35.26,333.60113,0.9936
35.28,330.04479,0.9936
35.3,328.21218,0.99577
35.32,328.38186,0.99832
35.34,329.42205,0.9989
35.36,329.6676,0.99856
35.38,331.38201,0.99398
35.4,338.0332,0.9989
35.42,350.64038,0.98871
35.44,368.2066,0.98462
35.46,386.10406,0.9877
35.48,398.2442,0.9889
35.5,402.48937,1.00441
35.52,399.64007,0.99461
35.54,392.07397,0.98832
35.56,383.8457,0.98958
35.58,376.99932,0.9989
35.6,371.56048,0.99398
35.62,368.07373,0.98871
35.64,366.11322,1.00019
35.66,365.14886,0.98799
35.68,365.48138,0.98824
35.7,365.55981,0.98857
35.72,363.84552,0.98346
35.74,360.90765,0.99346
35.76,357.07061,0.9836
35.78,353.40133,0.99326
35.8,351.58776,0.99914
35.82,350.56152,0.99871
35.84,348.99954,0.99442
35.86,347.22888,0.98929
35.88,344.81088,0.98443
35.9,342.37347,0.99346
35.92,342.45791,0.98972
35.94,347.00802,0.99398
35.96,357.91674,0.98915
35.98,375.60372,0.98399
36,396.72088,0.98462
36.02,417.23876,0.99326
36.04,434.00765,0.99346
36.06,444.37255,0.99307
36.08,448.15319,0.99914
36.1,446.59997,0.9889
36.12,440.96228,0.99398
36.14,434.34588,0.99871
36.16,430.08325,0.98871
36.18,429.07678,0.99914
36.2,430.55249,0.98929
36.22,432.05273,0.98871
36.24,430.97906,0.99398
36.26,427.57312,1.00327
36.28,423.02368,0.99398
36.3,417.68652,1.00422
36.32,412.21691,1.00327
36.34,406.34869,0.99398
36.36,399.4505,0.9836
36.38,392.8059,0.99398
36.4,387.39031,0.99398
36.42,382.76977,0.98832
36.44,378.24176,0.99398
36.46,372.24133,0.9989
36.48,365.3992,0.99871
36.5,362.64282,0.99824
36.52,367.84698,0.99398
36.54,381.34954,0.99871
36.56,401.23797,0.99442
36.58,422.42718,0.99326
36.6,439.4346,0.98871
36.62,449.99731,0.99824
36.64,453.78326,0.97916
36.66,452.16882,0.9936
36.68,447.3927,0.98972
36.7,440.21612,0.99832
36.72,432.28854,1.00308
36.74,426.49441,0.99928
36.76,423.57412,0.96872
36.78,423.18933,0.99346
36.8,424.12387,0.98915
36.82,423.12554,0.99928
36.84,418.73281,0.97833
36.86,412.32684,0.99971
36.88,405.29614,0.99799
36.9,398.93756,0.97785
36.92,393.35357,0.98871
36.94,387.20028,1.0036
36.96,380.76361,0.99398
36.98,375.15078,0.99422
37,370.50274,0.98799
37.02,367.28964,0.99274
37.04,365.958,0.99274
37.06,367.90209,0.98307
37.08,376.84799,1.00327
37.1,393.95141,0.9839
37.12,414.9801,0.99504
37.14,434.11401,0.9936
37.16,446.10693,0.98751
37.18,448.54736,0.98399
37.2,444.2904,0.99928
37.22,437.707,0.99346
37.24,431.38265,0.98346
37.26,426.68957,0.98832
37.28,423.16394,0.97361
37.3,420.13024,0.98871
37.32,418.39984,0.99346
37.34,417.41247,0.99832
37.36,415.41302,0.99461
37.38,411.64306,0.99274
37.4,405.20849,0.97833
37.42,396.39758,0.9936
37.44,387.70861,0.98307
37.46,380.61322,0.98785
37.48,375.65478,0.99346
37.5,373.10009,0.99799
37.52,370.95639,0.98929
37.54,368.07077,0.97916
37.56,366.89794,0.99832
37.58,370.74139,0.98832
37.6,382.73541,0.99832
37.62,403.52508,0.97361
37.64,427.87994,0.99832
37.66,448.8869,0.98929
37.68,462.48229,0.99398
37.7,467.36181,0.99504
37.72,465.46115,0.97872
37.74,459.42297,0.98871
37.76,450.01211,0.98785
37.78,439.08544,0.98871
37.8,429.55444,0.98915
37.82,422.9447,0.98929
37.84,420.17602,0.99346
37.86,419.90673,0.98972
37.88,418.06024,0.9936
37.9,412.518,0.99346
37.92,403.9663,1.00441
37.94,394.23443,0.99871
37.96,386.16119,0.98399
37.98,380.4812,0.97391
38,375.11602,0.98915
38.02,368.91357,0.99928
38.04,361.65338,0.9889
38.06,354.08673,0.99398
38.08,349.47784,0.98492
38.1,350.62039,0.98915
38.12,358.55633,0.98307
38.14,373.76171,0.98915
38.16,393.77493,0.99928
38.18,414.02716,0.98963
38.2,431.18939,0.98326
38.22,442.0935,0.99307
38.24,444.69732,0.97872
38.26,440.18966,0.99442
38.28,430.4696,0.99422
38.3,418.0335,0.98346
38.32,406.88592,1.0036
38.34,399.04937,0.98399
38.36,393.84368,0.99307
38.38,389.67883,0.98399
38.4,384.57537,0.98915
38.42,378.86422,0.99832
38.44,374.66027,0.99832
38.46,371.52597,0.99307
38.48,368.06207,0.98871
38.5,364.07006,1.00398
38.52,359.09341,1.00398
38.54,353.99908,0.99856
38.56,350.4971,0.99771
38.58,348.02764,1.00398
38.6,345.87048,1.00398
38.62,344.38256,0.97872
38.64,343.99206,0.98871
38.66,347.33544,0.98785
38.68,357.58728,0.98915
38.7,373.89971,1.00398
38.72,391.90148,0.99832
38.74,405.47558,1.00346
